Sample_ID,Latitude_deg_SAR,Longitude_deg_SAR,Incidence_Angle_deg_SAR,Ground_Range_m_SAR,Slant_Range_m_SAR,Sat_Pos_X_m_SAR_OAT,Sat_Pos_Y_m_SAR_OAT,Sat_Pos_Z_m_SAR_OAT,Power_LH_DFSAR,Power_LV_DFSAR,CPR_DFSAR,DOP_DFSAR,Reflectance_OHRC,Elevation_m_TMC2,Slope_deg_TMC2,Reflectance_IIRS_1500nm,Reflectance_IIRS_2000nm,IIRS_Band_Ratio,IIRS_H2O_Absorption_Depth,Hazard_Class_Label
F2_16439,-89.8554,11.1868,30.65,48184.78,98695.96,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1841.4,0.7,43.3836,49.5191,0.8761,-0.3475,shadowing_obscuration
F2_16440,-89.8482,7.4614,30.81,48517.83,98866.98,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1841.1,0.7,32.356,62.4116,0.5184,-0.6335,shadowing_obscuration
F2_16441,-89.8407,3.4492,30.99,48899.87,99064.25,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1840.9,0.8,32.356,62.4116,0.5184,-0.6335,shadowing_obscuration
F2_16442,-89.8958,34.26,29.9,46704.44,97946.54,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1842.0,0.7,47.2963,35.2803,1.3406,0.0094,shadowing_obscuration
F2_16443,-89.8879,29.9705,30.02,46898.68,98043.87,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1842.2,0.7,53.2616,35.6641,1.4934,-0.1103,shadowing_obscuration
F2_16444,-89.8805,25.8752,30.14,47121.07,98155.67,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1842.1,0.7,51.5498,42.1739,1.2223,-0.3543,shadowing_obscuration
F2_16445,-89.8732,21.9333,30.27,47368.24,98280.4,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1842.1,0.7,51.5498,42.1739,1.2223,-0.3543,shadowing_obscuration
F2_16446,-89.8662,18.1306,30.4,47636.46,98416.31,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1841.9,0.7,51.5498,42.1739,1.2223,-0.3543,shadowing_obscuration
F2_16447,-89.8592,14.4097,30.54,47926.27,98563.82,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1841.7,0.7,43.3836,49.5191,0.8761,-0.3475,shadowing_obscuration
F2_16448,-89.852,10.6676,30.69,48244.23,98726.42,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.1653,-1841.4,0.7,43.3836,49.5191,0.8761,-0.3475,safe_flat
F2_16449,-89.8448,6.8889,30.85,48590.1,98904.21,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.1653,-1841.2,0.7,43.3836,49.5191,0.8761,-0.3475,safe_flat
F2_16450,-89.8999,37.8269,29.8,46552.4,97870.58,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1841.8,0.7,47.2963,35.2803,1.3406,0.0094,shadowing_obscuration
F2_16451,-89.8921,33.4955,29.92,46720.88,97954.77,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1842.1,0.7,53.2616,35.6641,1.4934,-0.1103,shadowing_obscuration
F2_16452,-89.8844,29.2727,30.04,46924.18,98056.66,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1842.3,0.6,53.2616,35.6641,1.4934,-0.1103,shadowing_obscuration
F2_16453,-89.877,25.2484,30.17,47153.59,98172.05,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1842.2,0.6,51.5498,42.1739,1.2223,-0.3543,shadowing_obscuration
F2_16454,-89.8698,21.3597,30.3,47407.28,98300.15,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1842.2,0.7,51.5498,42.1739,1.2223,-0.3543,shadowing_obscuration
F2_16455,-89.8629,17.6053,30.43,47681.1,98438.99,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.1653,-1842.0,0.7,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16456,-89.8558,13.8794,30.57,47980.08,98591.28,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.1653,-1841.7,0.7,43.3836,49.5191,0.8761,-0.3475,safe_flat
F2_16457,-89.8487,10.1554,30.72,48305.0,98757.59,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.1653,-1841.5,0.7,43.3836,49.5191,0.8761,-0.3475,safe_flat
F2_16458,-89.8413,6.2556,30.9,48669.9,98945.37,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.1653,-1841.2,0.7,43.3836,49.5191,0.8761,-0.3475,safe_flat
F2_16459,-89.8963,37.0515,29.82,46560.02,97874.38,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1842.0,0.7,47.2963,35.2803,1.3406,0.0094,shadowing_obscuration
F2_16460,-89.8884,32.7479,29.95,46739.8,97964.24,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1842.3,0.6,53.2616,35.6641,1.4934,-0.1103,shadowing_obscuration
F2_16461,-89.8808,28.6069,30.06,46950.87,98070.07,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1842.3,0.6,51.5498,42.1739,1.2223,-0.3543,shadowing_obscuration
F2_16462,-89.8736,24.6399,30.19,47187.49,98189.14,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1842.3,0.6,51.5498,42.1739,1.2223,-0.3543,shadowing_obscuration
F2_16463,-89.8665,20.8078,30.32,47447.04,98320.27,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.1653,-1842.2,0.6,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16464,-89.8595,17.0852,30.46,47727.39,98462.53,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.1653,-1842.0,0.7,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16465,-89.8524,13.3517,30.6,48035.74,98619.71,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.1653,-1841.8,0.7,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16466,-89.8452,9.6203,30.76,48369.67,98790.79,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.1653,-1841.5,0.7,43.3836,49.5191,0.8761,-0.3475,safe_flat
F2_16467,-89.8377,5.6004,30.95,48753.96,98988.78,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.1653,-1841.3,0.7,43.3836,49.5191,0.8761,-0.3475,safe_flat
F2_16468,-89.8926,36.2828,29.84,46570.61,97879.66,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1842.2,0.7,53.2616,35.6641,1.4934,-0.1103,shadowing_obscuration
F2_16469,-89.8848,32.028,29.97,46760.58,97974.64,-14581.56,47700.03,-1820335.69,0.0,1e-06,0.05,0.9048,0.0,-1842.4,0.6,53.2616,35.6641,1.4934,-0.1103,shadowing_obscuration
F2_16470,-89.8774,27.9661,30.09,47215.72,98198.81,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.0,-1840.9,0.8,42.8831,66.358,0.6462,-0.7837,shadowing_obscuration
F2_16471,-89.8702,24.0514,30.22,47455.56,98320.03,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.9,0.8,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16472,-89.8632,20.2732,30.35,47717.31,98452.85,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.8,0.8,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16473,-89.8562,16.5606,30.49,48002.65,98598.26,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.6,0.8,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16474,-89.849,12.8348,30.64,48316.26,98758.83,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.4,0.8,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16475,-89.8418,9.0311,30.8,48662.51,98937.02,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.1,0.8,43.3836,49.5191,0.8761,-0.3475,safe_flat
F2_16476,-89.8342,4.9472,31.0,49059.46,99142.48,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1839.9,0.8,,,,,safe_flat
F2_16477,-89.8889,35.5248,29.87,46827.68,98003.69,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.0,-1840.8,0.8,53.3939,63.5464,0.8402,-0.7508,shadowing_obscuration
F2_16478,-89.8812,31.3408,29.99,47021.98,98101.24,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.0,-1841.0,0.8,42.4092,51.3981,0.8251,-0.3553,shadowing_obscuration
F2_16479,-89.8739,27.3451,30.12,47243.43,98212.79,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.0,-1841.1,0.7,42.8831,66.358,0.6462,-0.7837,shadowing_obscuration
F2_16480,-89.8668,23.4845,30.24,47489.81,98337.38,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.0,0.8,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16481,-89.8599,19.7493,30.38,47757.66,98473.37,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.8,0.8,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16482,-89.8528,16.0314,30.52,48052.27,98623.62,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.7,0.8,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16483,-89.8457,12.3158,30.67,48373.67,98788.31,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.4,0.8,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16484,-89.8383,8.3948,30.85,48739.04,98976.54,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.2,0.8,43.3836,49.5191,0.8761,-0.3475,safe_flat
F2_16485,-89.893,39.0614,29.77,46670.7,97925.09,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.0,-1840.6,0.8,55.0124,56.3976,0.9754,-0.556,shadowing_obscuration
F2_16486,-89.8853,34.7871,29.89,46841.48,98010.6,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.0,-1841.0,0.8,48.4287,55.6817,0.8697,-0.5417,shadowing_obscuration
F2_16487,-89.8777,30.6829,30.01,47043.68,98112.15,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.0,-1841.1,0.7,37.8838,51.7994,0.7314,-0.2797,shadowing_obscuration
F2_16488,-89.8705,26.743,30.14,47272.48,98227.46,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.2,0.7,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16489,-89.8635,22.9377,30.27,47524.89,98355.16,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.0,0.7,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16490,-89.8565,19.2277,30.41,47799.87,98494.86,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.9,0.8,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16491,-89.8494,15.5075,30.55,48103.53,98649.83,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.7,0.8,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16492,-89.8423,11.765,30.71,48435.85,98820.27,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.5,0.8,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16493,-89.8347,7.7421,30.9,48819.42,99018.09,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.3,0.8,43.3836,49.5191,0.8761,-0.3475,safe_flat
F2_16494,-89.8894,38.2973,29.79,46676.37,97927.93,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.0,-1840.9,0.8,45.4509,65.6445,0.6924,-1.4292,shadowing_obscuration
F2_16495,-89.8817,34.0784,29.91,46857.08,98018.42,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.0,-1841.1,0.7,42.4092,51.3981,0.8251,-0.3553,shadowing_obscuration
F2_16496,-89.8743,30.0484,30.04,47066.78,98123.77,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.3,0.7,38.9045,46.1247,0.8435,-0.4347,safe_flat
F2_16497,-89.8671,26.1614,30.16,47302.64,98242.69,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.2,0.7,43.7123,50.4997,0.8656,-0.534,safe_flat
F2_16498,-89.8602,22.4062,30.3,47561.02,98373.47,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.1,0.7,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16499,-89.8532,18.702,30.44,47844.48,98517.57,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.0,0.8,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16500,-89.8461,14.9903,30.58,48156.24,98676.8,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.7,0.8,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16501,-89.8388,11.1636,30.75,48504.68,98855.68,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.5,0.8,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16502,-89.8312,7.091,30.95,48902.01,99060.83,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.3,0.8,,,,,safe_flat
F2_16503,-89.8857,37.5469,29.81,46684.68,97932.08,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.0,-1841.1,0.7,48.4287,55.6817,0.8697,-0.5417,shadowing_obscuration
F2_16504,-89.8781,33.401,29.94,46874.14,98026.98,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.0,-1841.3,0.7,37.8838,51.7994,0.7314,-0.2797,shadowing_obscuration
F2_16505,-89.8708,29.4336,30.06,47091.33,98136.13,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.4,0.7,43.7123,50.4997,0.8656,-0.534,safe_flat
F2_16506,-89.8638,25.6007,30.19,47333.72,98258.39,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.3,0.7,43.7123,50.4997,0.8656,-0.534,safe_flat
F2_16507,-89.8568,21.8829,30.32,47598.61,98392.55,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.2,0.7,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16508,-89.8498,18.1748,30.47,47891.28,98541.43,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.1,0.7,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16509,-89.8427,14.4621,30.62,48211.9,98705.31,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.8,0.8,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16510,-89.8353,10.5252,30.8,48579.17,98894.05,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.6,0.8,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16511,-89.8277,6.4459,30.99,48986.36,99104.54,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.3,0.8,,,,,safe_flat
F2_16512,-89.8821,36.8196,29.83,46695.18,97937.34,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.0,-1841.2,0.7,42.4092,51.3981,0.8251,-0.3553,shadowing_obscuration
F2_16513,-89.8746,32.7507,29.96,46892.6,98036.25,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.5,0.7,37.8838,51.7994,0.7314,-0.2797,safe_flat
F2_16514,-89.8674,28.8382,30.08,47117.18,98149.15,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.5,0.7,43.7123,50.4997,0.8656,-0.534,safe_flat
F2_16515,-89.8604,25.0587,30.21,47365.72,98274.57,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.4,0.7,39.8538,52.2136,0.7633,-0.6509,safe_flat
F2_16516,-89.8535,21.3601,30.35,47638.22,98412.65,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.3,0.7,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16517,-89.8464,17.6535,30.5,47939.68,98566.11,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.1,0.7,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16518,-89.8392,13.897,30.66,48272.87,98736.57,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.8,0.8,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16519,-89.8317,9.8745,30.84,48657.2,98934.28,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.6,0.8,,,,,safe_flat
F2_16520,-89.8861,40.3038,29.73,46531.71,97855.67,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.0,-1841.1,0.7,53.3939,63.5464,0.8402,-0.7508,shadowing_obscuration
F2_16521,-89.8785,36.1217,29.86,46707.44,97943.47,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.5,0.7,42.4092,51.3981,0.8251,-0.3553,safe_flat
F2_16522,-89.8712,32.1227,29.99,46912.52,98046.24,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.6,0.7,43.7123,50.4997,0.8656,-0.534,safe_flat
F2_16523,-89.8641,28.2634,30.11,47144.11,98162.71,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.6,0.7,43.7123,50.4997,0.8656,-0.534,safe_flat
F2_16524,-89.8571,24.5297,30.24,47398.92,98291.36,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.5,0.7,39.8538,52.2136,0.7633,-0.6509,safe_flat
F2_16525,-89.8502,20.8344,30.38,47680.12,98433.94,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.3,0.7,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16526,-89.8431,17.1335,30.53,47990.0,98591.8,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.2,0.7,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16527,-89.8358,13.2866,30.69,48340.13,98771.09,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.9,0.8,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16528,-89.8282,9.2256,30.89,48737.45,98975.72,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.7,0.8,,,,,safe_flat
F2_16529,-89.8825,39.5623,29.75,46536.81,97858.22,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.0,-1841.3,0.7,42.4092,51.3981,0.8251,-0.3553,shadowing_obscuration
F2_16530,-89.875,35.4535,29.88,46721.21,97950.36,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.6,0.7,37.8838,51.7994,0.7314,-0.2797,safe_flat
F2_16531,-89.8678,31.5144,30.01,46933.86,98056.96,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.8,0.7,43.7123,50.4997,0.8656,-0.534,safe_flat
F2_16532,-89.8607,27.7087,30.13,47172.0,98176.77,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.7,0.7,39.8538,52.2136,0.7633,-0.6509,safe_flat
F2_16533,-89.8538,24.0066,30.26,47433.74,98308.98,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.6,0.7,40.9783,47.2692,0.8669,-0.6675,safe_flat
F2_16534,-89.8468,20.3097,30.41,47724.02,98456.26,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.4,0.7,45.7346,49.0791,0.9319,-0.3396,safe_flat
F2_16535,-89.8397,16.5949,30.56,48043.98,98619.38,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.2,0.7,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16536,-89.8322,12.6468,30.74,48412.46,98808.25,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.9,0.8,51.5498,42.1739,1.2223,-0.3543,safe_flat
F2_16537,-89.8247,8.5825,30.94,48819.52,99018.14,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.7,0.8,,,,,safe_flat
F2_16538,-89.8789,38.8457,29.77,46544.0,97861.81,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.5,0.7,42.4092,51.3981,0.8251,-0.3553,safe_flat
F2_16539,-89.8715,34.8108,29.9,46736.43,97957.97,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.8,0.7,43.7123,50.4997,0.8656,-0.534,safe_flat
F2_16540,-89.8644,30.9259,30.03,46956.46,98068.31,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.8,0.7,39.8538,52.2136,0.7633,-0.6509,safe_flat
F2_16541,-89.8574,27.1708,30.15,47200.92,98191.35,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.8,0.7,39.8538,52.2136,0.7633,-0.6509,safe_flat
F2_16542,-89.8505,23.4833,30.29,47470.63,98327.66,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.7,0.7,44.0871,56.6983,0.7776,-1.2596,safe_flat
F2_16543,-89.8434,19.7896,30.44,47769.63,98479.46,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.5,0.7,45.7346,49.0791,0.9319,-0.3396,safe_flat
F2_16544,-89.8362,16.0175,30.59,48103.53,98649.83,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.2,0.7,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16545,-89.8287,11.9981,30.78,48488.07,98847.13,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.0,0.8,,,,,safe_flat
F2_16546,-89.8212,7.9456,30.98,48903.3,99061.5,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1840.7,0.8,,,,,safe_flat
F2_16547,-89.8753,38.1583,29.79,46552.92,97866.26,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.7,0.7,37.8838,51.7994,0.7314,-0.2797,safe_flat
F2_16548,-89.8681,34.1895,29.92,46753.11,97966.33,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.9,0.7,43.7123,50.4997,0.8656,-0.534,safe_flat
F2_16549,-89.861,30.3578,30.05,46980.14,98080.21,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.9,0.7,39.8538,52.2136,0.7633,-0.6509,safe_flat
F2_16550,-89.8541,26.6439,30.18,47231.17,98206.61,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.9,0.7,39.8538,52.2136,0.7633,-0.6509,safe_flat
F2_16551,-89.8471,22.9586,30.32,47509.7,98347.46,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.7,0.7,44.0871,56.6983,0.7776,-1.2596,safe_flat
F2_16552,-89.84,19.2648,30.47,47817.69,98503.93,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.5,0.7,44.0871,56.6983,0.7776,-1.2596,safe_flat
F2_16553,-89.8327,15.4005,30.63,48168.98,98683.33,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.3,0.7,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16554,-89.8252,11.3516,30.83,48565.91,98887.21,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.0,0.7,,,,,safe_flat
F2_16555,-89.8793,41.5716,29.69,46384.27,97782.21,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.5,0.7,42.4092,51.3981,0.8251,-0.3553,safe_flat
F2_16556,-89.8718,37.4989,29.82,46563.37,97871.47,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.9,0.7,45.7488,55.7162,0.8211,-0.3168,safe_flat
F2_16557,-89.8647,33.5881,29.95,46771.2,97975.38,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1842.1,0.7,39.8538,52.2136,0.7633,-0.6509,safe_flat
F2_16558,-89.8577,29.8088,30.07,47004.83,98092.61,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1842.1,0.7,39.8538,52.2136,0.7633,-0.6509,safe_flat
F2_16559,-89.8508,26.1212,30.2,47263.16,98222.75,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1842.0,0.7,44.0871,56.6983,0.7776,-1.2596,safe_flat
F2_16560,-89.8437,22.4362,30.35,47550.67,98368.23,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.8,0.7,44.0871,56.6983,0.7776,-1.2596,safe_flat
F2_16561,-89.8366,18.7155,30.5,47869.99,98530.57,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.6,0.7,44.0871,56.6983,0.7776,-1.2596,safe_flat
F2_16562,-89.8292,14.7601,30.68,48239.01,98719.21,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.3,0.7,42.8831,66.358,0.6462,-0.7837,safe_flat
F2_16563,-89.8217,10.7107,30.87,48645.59,98928.3,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.1,0.7,,,,,safe_flat
F2_16564,-89.8757,40.8659,29.71,46388.13,97784.13,-13936.76,48213.37,-1820322.01,0.0,1e-06,0.05,0.9048,0.1653,-1841.7,0.7,37.8838,51.7994,0.7314,-0.2797,safe_flat
